CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC(=O)C1C(C2=CC=CC=C2)[NH+]1CC1=CC=CS1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1C[NH2+]CC1=NC1=C(C=C(O)C(O)=CC=C1S(=O)(=O)[O-]
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1(C)[NH+]=C(SCC2=CC=C([N+](=O)[O-])C=C2C(=O)N=C2SC=CS2)C1C1=CC=CC=C1OC1=CC=C(F)C=C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=C[NH+]=C(NCC2CCCC(CO)C2)N(C)C(=O)C2=CC=CC=C2C1=O
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC=C1OC1=CC(C[NH+]2CCCN(CC3=C(C#N)CCO4)CC2)=N2
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC=C1OCC[NH+]1CC2=NC=CC=C2N1C(=O)CSC1=CC=C(F)C=C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC(=O)N1CC[NH+](CC2=NC=CC=C2C(F)(F)F)CC1=CC=CC(Cl)=C2
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC(C)=C1C(=O)N1CC[NH+](C)CC1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC=C1C(=O)[NH+]1CCN(C2=C(C(=O)N3C=C[NH+]=C3)CCCCC2)CCO1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC(=O)C1([NH2+]CC2=C(Cl)C=CC=C2Cl)CC(CC2=C(N)C(=O)N(CC3=CC=CC=C3)C2=O)C2=CC=CC=C2C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC(CC2=CC=C[NH+](C3=CC(C)=CC(C(=O)N(C)C)C=C3)C2)=C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC(NC(=O)C2=CC=C3OCC[NH2+]3)=CC=C2OC1=O
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC(N2C(=O)C[NH+]3CCC3C(=O)N(C(C)C)C2=O)C=C1C
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC(=O)C1=CC=CC=C1[NH+](C)C1CCCC2=CC=CC=C21
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=C(NCC2=CC=CC=C2Cl)[NH2+]C(C(=O)C(=O)N2CCOCC2)=C1C
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CSC(C[[NH+]2CCN(C(=O)C3=CC(C4=NC(CSC)=CC=C4C)=C3)CC2)=C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC=CC(CC2=[NH+]C(=O)N(CC3=CC=CC(C)=C3)C2=O)=C1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1=CC(N2CCCC2C[NH3+])=CC(N2C=C(C)C(C(=O)C3=CC=CC(C)=C3)=CC=C2C)=C1)C1CCCCC1
CC(=O)C1=C([O-])C(=O)N(CCC2=C3C=CC=CC3=[NH+]C2C)C1C1=CC=CC=C1F,CC1CC[NH+]2CCN(C(=O)CC3=CC=CC=C3Cl)CC2)C1
