CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C(=O)N(C)C)C(C2CCCC2)N=C1,0.2222222222222222,0.8376510061237126
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1Cl,0.3230769230769231,0.9460332097136493
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N(C)C=C1,0.2753623188405797,0.9299518842614174
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(Cl)=C2)N=C1,0.45901639344262296,0.9460332097136492
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1CCN(C(=O)NCC2=CC=C(Cl)C(C)=C2)N=C1,0.3424657534246575,0.8850159037338344
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C=C2)N=C1,0.3870967741935484,0.9247613463853959
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCC1=C(C)N(C2=CC=C(Cl)C(C)=C2)N=C1,0.45161290322580644,0.9376917662558768
